src_pe =          12, dst_pe =           3, direction = 11,  hop count = 111111, packet = ffc31 at time 86ns
src_pe =           3, dst_pe =           4, direction = 00,  hop count = 111001, packet = 39341 at time 88ns
src_pe =           7, dst_pe =           3, direction = 01,  hop count = 000001, packet = 41731 at time 88ns
src_pe =          11, dst_pe =           3, direction = 01,  hop count = 000011, packet = 43b31 at time 88ns
src_pe =           1, dst_pe =           5, direction = 00,  hop count = 000001, packet = 01151 at time 88ns
src_pe =           0, dst_pe =           4, direction = 00,  hop count = 000001, packet = 01041 at time 88ns
src_pe =           2, dst_pe =           4, direction = 00,  hop count = 011001, packet = 19241 at time 88ns
src_pe =           5, dst_pe =           6, direction = 10,  hop count = 001000, packet = 88561 at time 90ns
src_pe =           9, dst_pe =           5, direction = 01,  hop count = 000001, packet = 41951 at time 90ns
src_pe =          10, dst_pe =           4, direction = 01,  hop count = 011001, packet = 59a41 at time 90ns
src_pe =           6, dst_pe =           5, direction = 00,  hop count = 001000, packet = 08651 at time 90ns
src_pe =           4, dst_pe =           5, direction = 10,  hop count = 001000, packet = 88451 at time 92ns
src_pe =           8, dst_pe =           4, direction = 01,  hop count = 000001, packet = 41841 at time 92ns
src_pe =          14, dst_pe =           2, direction = 01,  hop count = 000111, packet = 47e21 at time 92ns
src_pe =           1, dst_pe =           6, direction = 10,  hop count = 001001, packet = 89161 at time 92ns
src_pe =           2, dst_pe =           5, direction = 00,  hop count = 001001, packet = 09251 at time 92ns
src_pe =           3, dst_pe =           5, direction = 00,  hop count = 011001, packet = 19351 at time 94ns
src_pe =           7, dst_pe =           4, direction = 00,  hop count = 111000, packet = 38741 at time 94ns
src_pe =          11, dst_pe =           4, direction = 01,  hop count = 111001, packet = 79b41 at time 94ns
src_pe =           0, dst_pe =           5, direction = 10,  hop count = 001001, packet = 89051 at time 94ns
src_pe =           5, dst_pe =           7, direction = 10,  hop count = 011000, packet = 98571 at time 94ns
src_pe =           9, dst_pe =           6, direction = 11,  hop count = 001001, packet = c9961 at time 94ns
src_pe =          10, dst_pe =           5, direction = 01,  hop count = 001001, packet = 49a51 at time 94ns
src_pe =           6, dst_pe =           7, direction = 10,  hop count = 001000, packet = 88671 at time 94ns
src_pe =           1, dst_pe =           7, direction = 10,  hop count = 011001, packet = 99171 at time 96ns
src_pe =           4, dst_pe =           6, direction = 10,  hop count = 011000, packet = 98461 at time 98ns
src_pe =           8, dst_pe =           5, direction = 11,  hop count = 001001, packet = c9851 at time 98ns
src_pe =           5, dst_pe =           8, direction = 00,  hop count = 001001, packet = 09581 at time 98ns
src_pe =           2, dst_pe =           6, direction = 00,  hop count = 000001, packet = 01261 at time 98ns
src_pe =           9, dst_pe =           7, direction = 11,  hop count = 011001, packet = d9971 at time 98ns
src_pe =           7, dst_pe =           5, direction = 00,  hop count = 011000, packet = 18751 at time 98ns
src_pe =          11, dst_pe =           5, direction = 01,  hop count = 011001, packet = 59b51 at time 98ns
src_pe =           0, dst_pe =           6, direction = 10,  hop count = 011001, packet = 99061 at time 98ns
src_pe =          10, dst_pe =           6, direction = 01,  hop count = 000001, packet = 41a61 at time 98ns
src_pe =           6, dst_pe =           8, direction = 00,  hop count = 011001, packet = 19681 at time 100ns
src_pe =           3, dst_pe =           6, direction = 00,  hop count = 001001, packet = 09361 at time 100ns
src_pe =          14, dst_pe =           3, direction = 11,  hop count = 001111, packet = cfe31 at time 100ns
src_pe =           1, dst_pe =           8, direction = 00,  hop count = 001011, packet = 0b181 at time 100ns
src_pe =          15, dst_pe =           3, direction = 01,  hop count = 000111, packet = 47f31 at time 102ns
src_pe =           8, dst_pe =           6, direction = 11,  hop count = 011001, packet = d9861 at time 102ns
src_pe =           9, dst_pe =           8, direction = 00,  hop count = 001000, packet = 08981 at time 102ns
src_pe =           7, dst_pe =           6, direction = 00,  hop count = 001000, packet = 08761 at time 102ns
src_pe =          11, dst_pe =           6, direction = 01,  hop count = 001001, packet = 49b61 at time 102ns
src_pe =           0, dst_pe =           7, direction = 10,  hop count = 111001, packet = b9071 at time 102ns
src_pe =          10, dst_pe =           7, direction = 11,  hop count = 001001, packet = c9a71 at time 104ns
src_pe =           4, dst_pe =           7, direction = 10,  hop count = 111000, packet = b8471 at time 104ns
src_pe =           5, dst_pe =           9, direction = 00,  hop count = 000001, packet = 01591 at time 104ns
src_pe =           6, dst_pe =           9, direction = 00,  hop count = 001001, packet = 09691 at time 104ns
src_pe =          14, dst_pe =           4, direction = 01,  hop count = 011011, packet = 5be41 at time 104ns
src_pe =          13, dst_pe =           4, direction = 01,  hop count = 001011, packet = 4bd41 at time 106ns
src_pe =           2, dst_pe =           7, direction = 10,  hop count = 001001, packet = 89271 at time 106ns
src_pe =           8, dst_pe =           7, direction = 11,  hop count = 111001, packet = f9871 at time 106ns
src_pe =           7, dst_pe =           8, direction = 00,  hop count = 111001, packet = 39781 at time 108ns
src_pe =          11, dst_pe =           7, direction = 01,  hop count = 000001, packet = 41b71 at time 108ns
src_pe =           0, dst_pe =           8, direction = 00,  hop count = 000011, packet = 03081 at time 108ns
src_pe =          15, dst_pe =           4, direction = 01,  hop count = 111011, packet = 7bf41 at time 108ns
src_pe =           3, dst_pe =           7, direction = 00,  hop count = 000001, packet = 01371 at time 108ns
src_pe =           1, dst_pe =           9, direction = 00,  hop count = 000011, packet = 03191 at time 108ns
src_pe =          12, dst_pe =           4, direction = 01,  hop count = 000011, packet = 43c41 at time 108ns
src_pe =          10, dst_pe =           8, direction = 00,  hop count = 011000, packet = 18a81 at time 108ns
src_pe =           5, dst_pe =          10, direction = 10,  hop count = 001001, packet = 895a1 at time 108ns
src_pe =          14, dst_pe =           5, direction = 01,  hop count = 001011, packet = 4be51 at time 108ns
src_pe =           4, dst_pe =           8, direction = 00,  hop count = 000001, packet = 01481 at time 110ns
src_pe =           9, dst_pe =          10, direction = 10,  hop count = 001000, packet = 889a1 at time 110ns
src_pe =           6, dst_pe =          10, direction = 00,  hop count = 000001, packet = 016a1 at time 110ns
src_pe =           2, dst_pe =           8, direction = 00,  hop count = 011011, packet = 1b281 at time 110ns
src_pe =           8, dst_pe =           9, direction = 10,  hop count = 001000, packet = 88891 at time 112ns
src_pe =          14, dst_pe =           6, direction = 01,  hop count = 000011, packet = 43e61 at time 112ns
src_pe =          15, dst_pe =           5, direction = 01,  hop count = 011011, packet = 5bf51 at time 112ns
src_pe =           1, dst_pe =          10, direction = 10,  hop count = 001011, packet = 8b1a1 at time 112ns
src_pe =          10, dst_pe =           9, direction = 00,  hop count = 001000, packet = 08a91 at time 112ns
src_pe =           5, dst_pe =          11, direction = 10,  hop count = 011001, packet = 995b1 at time 112ns
src_pe =           7, dst_pe =           9, direction = 00,  hop count = 011001, packet = 19791 at time 114ns
src_pe =          11, dst_pe =           8, direction = 00,  hop count = 111000, packet = 38b81 at time 114ns
src_pe =           0, dst_pe =           9, direction = 10,  hop count = 001011, packet = 8b091 at time 114ns
src_pe =           3, dst_pe =           8, direction = 00,  hop count = 111011, packet = 3b381 at time 114ns
src_pe =           9, dst_pe =          11, direction = 10,  hop count = 011000, packet = 989b1 at time 114ns
src_pe =           2, dst_pe =           9, direction = 00,  hop count = 001011, packet = 0b291 at time 114ns
src_pe =           6, dst_pe =          11, direction = 10,  hop count = 001001, packet = 896b1 at time 116ns
src_pe =           4, dst_pe =           9, direction = 10,  hop count = 001001, packet = 89491 at time 116ns
src_pe =          13, dst_pe =           5, direction = 01,  hop count = 000011, packet = 43d51 at time 116ns
src_pe =          12, dst_pe =           5, direction = 11,  hop count = 001011, packet = cbc51 at time 116ns
src_pe =          15, dst_pe =           6, direction = 01,  hop count = 001011, packet = 4bf61 at time 116ns
src_pe =           1, dst_pe =          11, direction = 10,  hop count = 011011, packet = 9b1b1 at time 116ns
src_pe =          10, dst_pe =          11, direction = 10,  hop count = 001000, packet = 88ab1 at time 116ns
src_pe =           5, dst_pe =          12, direction = 00,  hop count = 001011, packet = 0b5c1 at time 116ns
src_pe =           8, dst_pe =          10, direction = 10,  hop count = 011000, packet = 988a1 at time 118ns
src_pe =          11, dst_pe =           9, direction = 00,  hop count = 011000, packet = 18b91 at time 118ns
src_pe =           0, dst_pe =          10, direction = 10,  hop count = 011011, packet = 9b0a1 at time 118ns
src_pe =           3, dst_pe =           9, direction = 00,  hop count = 011011, packet = 1b391 at time 118ns
src_pe =           2, dst_pe =          10, direction = 00,  hop count = 000011, packet = 032a1 at time 118ns
src_pe =           7, dst_pe =          10, direction = 00,  hop count = 001001, packet = 097a1 at time 120ns
src_pe =          14, dst_pe =           7, direction = 11,  hop count = 001011, packet = cbe71 at time 120ns
src_pe =           9, dst_pe =          12, direction = 00,  hop count = 001001, packet = 099c1 at time 120ns
src_pe =           6, dst_pe =          12, direction = 00,  hop count = 011011, packet = 1b6c1 at time 120ns
src_pe =           4, dst_pe =          10, direction = 10,  hop count = 011001, packet = 994a1 at time 120ns
src_pe =          13, dst_pe =           6, direction = 11,  hop count = 001011, packet = cbd61 at time 120ns
src_pe =          12, dst_pe =           6, direction = 11,  hop count = 011011, packet = dbc61 at time 120ns
src_pe =           1, dst_pe =          12, direction = 00,  hop count = 001111, packet = 0f1c1 at time 120ns
src_pe =          15, dst_pe =           7, direction = 01,  hop count = 000011, packet = 43f71 at time 122ns
src_pe =           5, dst_pe =          13, direction = 00,  hop count = 000011, packet = 035d1 at time 122ns
src_pe =          11, dst_pe =          10, direction = 00,  hop count = 001000, packet = 08ba1 at time 122ns
src_pe =           0, dst_pe =          11, direction = 10,  hop count = 111011, packet = bb0b1 at time 122ns
src_pe =           3, dst_pe =          10, direction = 00,  hop count = 001011, packet = 0b3a1 at time 122ns
src_pe =           2, dst_pe =          11, direction = 10,  hop count = 001011, packet = 8b2b1 at time 124ns
src_pe =           8, dst_pe =          11, direction = 10,  hop count = 111000, packet = b88b1 at time 124ns
src_pe =          10, dst_pe =          12, direction = 00,  hop count = 011001, packet = 19ac1 at time 124ns
src_pe =          14, dst_pe =           8, direction = 01,  hop count = 011001, packet = 59e81 at time 124ns
src_pe =           6, dst_pe =          13, direction = 00,  hop count = 001011, packet = 0b6d1 at time 124ns
src_pe =           4, dst_pe =          11, direction = 10,  hop count = 111001, packet = b94b1 at time 124ns
src_pe =          13, dst_pe =           7, direction = 11,  hop count = 011011, packet = dbd71 at time 124ns
src_pe =          12, dst_pe =           7, direction = 11,  hop count = 111011, packet = fbc71 at time 124ns
src_pe =           7, dst_pe =          11, direction = 00,  hop count = 000001, packet = 017b1 at time 126ns
src_pe =           5, dst_pe =          14, direction = 10,  hop count = 001011, packet = 8b5e1 at time 126ns
src_pe =          11, dst_pe =          12, direction = 00,  hop count = 111001, packet = 39bc1 at time 128ns
src_pe =           0, dst_pe =          12, direction = 00,  hop count = 000111, packet = 070c1 at time 128ns
src_pe =           3, dst_pe =          11, direction = 00,  hop count = 000011, packet = 033b1 at time 128ns
src_pe =          15, dst_pe =           8, direction = 01,  hop count = 111001, packet = 79f81 at time 128ns
src_pe =           2, dst_pe =          12, direction = 00,  hop count = 011111, packet = 1f2c1 at time 128ns
src_pe =          10, dst_pe =          13, direction = 00,  hop count = 001001, packet = 09ad1 at time 128ns
src_pe =          14, dst_pe =           9, direction = 01,  hop count = 001001, packet = 49e91 at time 128ns
src_pe =           6, dst_pe =          14, direction = 00,  hop count = 000011, packet = 036e1 at time 128ns
src_pe =          13, dst_pe =           8, direction = 01,  hop count = 001001, packet = 49d81 at time 128ns
src_pe =           4, dst_pe =          12, direction = 00,  hop count = 000011, packet = 034c1 at time 130ns
src_pe =          12, dst_pe =           8, direction = 01,  hop count = 000001, packet = 41c81 at time 130ns
src_pe =           8, dst_pe =          12, direction = 00,  hop count = 000001, packet = 018c1 at time 130ns
src_pe =           9, dst_pe =          13, direction = 00,  hop count = 000001, packet = 019d1 at time 130ns
src_pe =           1, dst_pe =          13, direction = 00,  hop count = 000111, packet = 071d1 at time 130ns
src_pe =           5, dst_pe =          15, direction = 10,  hop count = 011011, packet = 9b5f1 at time 130ns
src_pe =           7, dst_pe =          12, direction = 00,  hop count = 111011, packet = 3b7c1 at time 132ns
src_pe =          15, dst_pe =           9, direction = 01,  hop count = 011001, packet = 59f91 at time 132ns
src_pe =           2, dst_pe =          13, direction = 00,  hop count = 001111, packet = 0f2d1 at time 132ns
src_pe =          14, dst_pe =          10, direction = 01,  hop count = 000001, packet = 41ea1 at time 132ns
src_pe =           6, dst_pe =          15, direction = 10,  hop count = 001011, packet = 8b6f1 at time 134ns
src_pe =          11, dst_pe =          13, direction = 00,  hop count = 011001, packet = 19bd1 at time 134ns
src_pe =           0, dst_pe =          13, direction = 10,  hop count = 001111, packet = 8f0d1 at time 134ns
src_pe =           3, dst_pe =          12, direction = 00,  hop count = 111111, packet = 3f3c1 at time 134ns
src_pe =          10, dst_pe =          14, direction = 00,  hop count = 000001, packet = 01ae1 at time 134ns
src_pe =           9, dst_pe =          14, direction = 10,  hop count = 001001, packet = 899e1 at time 134ns
src_pe =           1, dst_pe =          14, direction = 10,  hop count = 001111, packet = 8f1e1 at time 134ns
src_pe =           5, dst_pe =           0, direction = 01,  hop count = 001001, packet = 49502 at time 134ns
src_pe =           4, dst_pe =          13, direction = 10,  hop count = 001011, packet = 8b4d1 at time 136ns
src_pe =          12, dst_pe =           9, direction = 11,  hop count = 001001, packet = c9c91 at time 136ns
src_pe =           8, dst_pe =          13, direction = 10,  hop count = 001001, packet = 898d1 at time 136ns
src_pe =           7, dst_pe =          13, direction = 00,  hop count = 011011, packet = 1b7d1 at time 136ns
src_pe =          15, dst_pe =          10, direction = 01,  hop count = 001001, packet = 49fa1 at time 136ns
src_pe =           2, dst_pe =          14, direction = 00,  hop count = 000111, packet = 072e1 at time 136ns
src_pe =          13, dst_pe =           9, direction = 01,  hop count = 000001, packet = 41d91 at time 138ns
src_pe =           6, dst_pe =           0, direction = 01,  hop count = 011001, packet = 59602 at time 138ns
src_pe =           0, dst_pe =          14, direction = 10,  hop count = 011111, packet = 9f0e1 at time 138ns
src_pe =           3, dst_pe =          13, direction = 00,  hop count = 011111, packet = 1f3d1 at time 138ns
src_pe =           9, dst_pe =          15, direction = 10,  hop count = 011001, packet = 999f1 at time 138ns
src_pe =           1, dst_pe =          15, direction = 10,  hop count = 011111, packet = 9f1f1 at time 138ns
src_pe =           5, dst_pe =           1, direction = 01,  hop count = 000001, packet = 41512 at time 140ns
src_pe =          11, dst_pe =          14, direction = 00,  hop count = 001001, packet = 09be1 at time 140ns
src_pe =          14, dst_pe =          11, direction = 11,  hop count = 001001, packet = c9eb1 at time 140ns
src_pe =           4, dst_pe =          14, direction = 10,  hop count = 011011, packet = 9b4e1 at time 140ns
src_pe =          12, dst_pe =          10, direction = 11,  hop count = 011001, packet = d9ca1 at time 140ns
src_pe =           8, dst_pe =          14, direction = 10,  hop count = 011001, packet = 998e1 at time 140ns
src_pe =           7, dst_pe =          14, direction = 00,  hop count = 001011, packet = 0b7e1 at time 140ns
src_pe =          15, dst_pe =          11, direction = 01,  hop count = 000001, packet = 41fb1 at time 142ns
src_pe =          10, dst_pe =          15, direction = 10,  hop count = 001001, packet = 89af1 at time 142ns
src_pe =          13, dst_pe =          10, direction = 11,  hop count = 001001, packet = c9da1 at time 142ns
src_pe =           6, dst_pe =           1, direction = 01,  hop count = 001001, packet = 49612 at time 142ns
src_pe =           0, dst_pe =          15, direction = 10,  hop count = 111111, packet = bf0f1 at time 142ns
src_pe =           3, dst_pe =          14, direction = 00,  hop count = 001111, packet = 0f3e1 at time 142ns
src_pe =           9, dst_pe =           0, direction = 01,  hop count = 001011, packet = 4b902 at time 142ns
src_pe =           1, dst_pe =           0, direction = 00,  hop count = 001000, packet = 08102 at time 142ns
src_pe =           5, dst_pe =           2, direction = 11,  hop count = 001001, packet = c9522 at time 144ns
src_pe =          14, dst_pe =          12, direction = 00,  hop count = 011000, packet = 18ec1 at time 144ns
src_pe =           4, dst_pe =          15, direction = 10,  hop count = 111011, packet = bb4f1 at time 144ns
src_pe =          12, dst_pe =          11, direction = 11,  hop count = 111001, packet = f9cb1 at time 144ns
src_pe =           8, dst_pe =          15, direction = 10,  hop count = 111001, packet = b98f1 at time 144ns
src_pe =           7, dst_pe =          15, direction = 00,  hop count = 000011, packet = 037f1 at time 146ns
src_pe =          11, dst_pe =          15, direction = 00,  hop count = 000001, packet = 01bf1 at time 146ns
src_pe =          10, dst_pe =           0, direction = 01,  hop count = 011011, packet = 5ba02 at time 146ns
src_pe =          13, dst_pe =          11, direction = 11,  hop count = 011001, packet = d9db1 at time 146ns
src_pe =           6, dst_pe =           2, direction = 01,  hop count = 000001, packet = 41622 at time 146ns
src_pe =           0, dst_pe =           1, direction = 10,  hop count = 001000, packet = 88012 at time 148ns
src_pe =           3, dst_pe =          15, direction = 00,  hop count = 000111, packet = 073f1 at time 148ns
src_pe =           9, dst_pe =           1, direction = 01,  hop count = 000011, packet = 43912 at time 148ns
src_pe =          15, dst_pe =          12, direction = 00,  hop count = 111000, packet = 38fc1 at time 148ns
src_pe =           5, dst_pe =           3, direction = 11,  hop count = 011001, packet = d9532 at time 148ns
src_pe =          14, dst_pe =          13, direction = 00,  hop count = 001000, packet = 08ed1 at time 148ns
src_pe =           4, dst_pe =           0, direction = 01,  hop count = 000001, packet = 41402 at time 150ns
src_pe =          12, dst_pe =          13, direction = 10,  hop count = 001000, packet = 88cd1 at time 150ns
src_pe =           8, dst_pe =           0, direction = 01,  hop count = 000011, packet = 43802 at time 150ns
src_pe =           1, dst_pe =           2, direction = 10,  hop count = 001000, packet = 88122 at time 150ns
src_pe =          10, dst_pe =           1, direction = 01,  hop count = 001011, packet = 4ba12 at time 150ns
src_pe =          13, dst_pe =          12, direction = 00,  hop count = 001000, packet = 08dc1 at time 150ns
src_pe =           6, dst_pe =           3, direction = 11,  hop count = 001001, packet = c9632 at time 152ns
src_pe =           7, dst_pe =           0, direction = 01,  hop count = 111001, packet = 79702 at time 152ns
src_pe =          11, dst_pe =           0, direction = 01,  hop count = 111011, packet = 7bb02 at time 152ns
src_pe =           9, dst_pe =           2, direction = 11,  hop count = 001011, packet = cb922 at time 152ns
src_pe =          15, dst_pe =          13, direction = 00,  hop count = 011000, packet = 18fd1 at time 152ns
src_pe =           5, dst_pe =           4, direction = 00,  hop count = 001000, packet = 08542 at time 152ns
src_pe =          14, dst_pe =          15, direction = 10,  hop count = 001000, packet = 88ef1 at time 152ns
src_pe =           0, dst_pe =           2, direction = 10,  hop count = 011000, packet = 98022 at time 154ns
src_pe =           3, dst_pe =           0, direction = 00,  hop count = 111000, packet = 38302 at time 154ns
src_pe =           1, dst_pe =           3, direction = 10,  hop count = 011000, packet = 98132 at time 154ns
src_pe =          10, dst_pe =           2, direction = 01,  hop count = 000011, packet = 43a22 at time 154ns
src_pe =           4, dst_pe =           1, direction = 11,  hop count = 001001, packet = c9412 at time 156ns
src_pe =          12, dst_pe =          14, direction = 10,  hop count = 011000, packet = 98ce1 at time 156ns
src_pe =           8, dst_pe =           1, direction = 11,  hop count = 001011, packet = cb812 at time 156ns
src_pe =           6, dst_pe =           4, direction = 00,  hop count = 011000, packet = 18642 at time 156ns
src_pe =           7, dst_pe =           1, direction = 01,  hop count = 011001, packet = 59712 at time 156ns
src_pe =          11, dst_pe =           1, direction = 01,  hop count = 011011, packet = 5bb12 at time 156ns
src_pe =           9, dst_pe =           3, direction = 11,  hop count = 011011, packet = db932 at time 156ns
src_pe =          15, dst_pe =          14, direction = 00,  hop count = 001000, packet = 08fe1 at time 156ns
src_pe =           5, dst_pe =           6, direction = 10,  hop count = 001000, packet = 88562 at time 158ns
src_pe =          13, dst_pe =          14, direction = 10,  hop count = 001000, packet = 88de1 at time 158ns
src_pe =           3, dst_pe =           1, direction = 00,  hop count = 011000, packet = 18312 at time 158ns
src_pe =          10, dst_pe =           3, direction = 11,  hop count = 001011, packet = cba32 at time 160ns
src_pe =           0, dst_pe =           3, direction = 10,  hop count = 111000, packet = b8032 at time 160ns
src_pe =          14, dst_pe =           0, direction = 01,  hop count = 011111, packet = 5fe02 at time 160ns
src_pe =           4, dst_pe =           2, direction = 11,  hop count = 011001, packet = d9422 at time 160ns
src_pe =           8, dst_pe =           2, direction = 11,  hop count = 011011, packet = db822 at time 160ns
src_pe =           6, dst_pe =           5, direction = 00,  hop count = 001000, packet = 08652 at time 160ns
src_pe =           7, dst_pe =           2, direction = 01,  hop count = 001001, packet = 49722 at time 160ns
src_pe =          11, dst_pe =           2, direction = 01,  hop count = 001011, packet = 4bb22 at time 160ns
src_pe =           9, dst_pe =           4, direction = 01,  hop count = 001001, packet = 49942 at time 160ns
src_pe =          15, dst_pe =           0, direction = 01,  hop count = 111111, packet = 7ff02 at time 162ns
src_pe =          12, dst_pe =          15, direction = 10,  hop count = 111000, packet = b8cf1 at time 162ns
src_pe =           5, dst_pe =           7, direction = 10,  hop count = 011000, packet = 98572 at time 162ns
src_pe =          13, dst_pe =          15, direction = 10,  hop count = 011000, packet = 98df1 at time 162ns
src_pe =          10, dst_pe =           4, direction = 01,  hop count = 011001, packet = 59a42 at time 164ns
src_pe =          14, dst_pe =           1, direction = 01,  hop count = 001111, packet = 4fe12 at time 164ns
src_pe =           4, dst_pe =           3, direction = 11,  hop count = 111001, packet = f9432 at time 164ns
src_pe =           8, dst_pe =           3, direction = 11,  hop count = 111011, packet = fb832 at time 164ns
src_pe =           6, dst_pe =           7, direction = 10,  hop count = 001000, packet = 88672 at time 164ns
src_pe =           7, dst_pe =           3, direction = 01,  hop count = 000001, packet = 41732 at time 166ns
src_pe =          11, dst_pe =           3, direction = 01,  hop count = 000011, packet = 43b32 at time 166ns
src_pe =           0, dst_pe =           4, direction = 00,  hop count = 000001, packet = 01042 at time 166ns
src_pe =           2, dst_pe =          15, direction = 10,  hop count = 001111, packet = 8f2f1 at time 166ns
src_pe =           5, dst_pe =           8, direction = 00,  hop count = 001001, packet = 09582 at time 166ns
src_pe =          13, dst_pe =           0, direction = 01,  hop count = 001111, packet = 4fd02 at time 166ns
src_pe =          15, dst_pe =           1, direction = 01,  hop count = 011111, packet = 5ff12 at time 168ns
src_pe =          12, dst_pe =           0, direction = 01,  hop count = 000111, packet = 47c02 at time 168ns
src_pe =           9, dst_pe =           5, direction = 01,  hop count = 000001, packet = 41952 at time 168ns
src_pe =          10, dst_pe =           5, direction = 01,  hop count = 001001, packet = 49a52 at time 168ns
src_pe =           4, dst_pe =           5, direction = 10,  hop count = 001000, packet = 88452 at time 170ns
src_pe =           8, dst_pe =           4, direction = 01,  hop count = 000001, packet = 41842 at time 170ns
src_pe =          14, dst_pe =           2, direction = 01,  hop count = 000111, packet = 47e22 at time 170ns
src_pe =           2, dst_pe =           0, direction = 00,  hop count = 011000, packet = 18202 at time 170ns
src_pe =           5, dst_pe =           9, direction = 00,  hop count = 000001, packet = 01592 at time 172ns
src_pe =           7, dst_pe =           4, direction = 00,  hop count = 111000, packet = 38742 at time 172ns
src_pe =          11, dst_pe =           4, direction = 01,  hop count = 111001, packet = 79b42 at time 172ns
src_pe =           6, dst_pe =           8, direction = 00,  hop count = 011001, packet = 19682 at time 172ns
src_pe =           9, dst_pe =           6, direction = 11,  hop count = 001001, packet = c9962 at time 172ns
src_pe =          10, dst_pe =           6, direction = 01,  hop count = 000001, packet = 41a62 at time 172ns
src_pe =          15, dst_pe =           2, direction = 01,  hop count = 001111, packet = 4ff22 at time 174ns
src_pe =           2, dst_pe =           1, direction = 00,  hop count = 001000, packet = 08212 at time 174ns
src_pe =           4, dst_pe =           6, direction = 10,  hop count = 011000, packet = 98462 at time 176ns
src_pe =           8, dst_pe =           5, direction = 11,  hop count = 001001, packet = c9852 at time 176ns
src_pe =           3, dst_pe =           2, direction = 00,  hop count = 001000, packet = 08322 at time 176ns
src_pe =           5, dst_pe =          10, direction = 10,  hop count = 001001, packet = 895a2 at time 176ns
src_pe =           7, dst_pe =           5, direction = 00,  hop count = 011000, packet = 18752 at time 176ns
src_pe =          11, dst_pe =           5, direction = 01,  hop count = 011001, packet = 59b52 at time 176ns
src_pe =           6, dst_pe =           9, direction = 00,  hop count = 001001, packet = 09692 at time 176ns
src_pe =           9, dst_pe =           7, direction = 11,  hop count = 011001, packet = d9972 at time 176ns
src_pe =          10, dst_pe =           7, direction = 11,  hop count = 001001, packet = c9a72 at time 178ns
src_pe =           2, dst_pe =           3, direction = 10,  hop count = 001000, packet = 88232 at time 178ns
src_pe =           6, dst_pe =          10, direction = 00,  hop count = 000001, packet = 016a2 at time 180ns
src_pe =           1, dst_pe =           4, direction = 00,  hop count = 001001, packet = 09142 at time 180ns
src_pe =           8, dst_pe =           6, direction = 11,  hop count = 011001, packet = d9862 at time 180ns
src_pe =           5, dst_pe =          11, direction = 10,  hop count = 011001, packet = 995b2 at time 180ns
src_pe =           7, dst_pe =           6, direction = 00,  hop count = 001000, packet = 08762 at time 180ns
src_pe =          11, dst_pe =           6, direction = 01,  hop count = 001001, packet = 49b62 at time 180ns
src_pe =           9, dst_pe =           8, direction = 00,  hop count = 001000, packet = 08982 at time 180ns
src_pe =           4, dst_pe =           7, direction = 10,  hop count = 111000, packet = b8472 at time 182ns
src_pe =          14, dst_pe =           3, direction = 11,  hop count = 001111, packet = cfe32 at time 182ns
src_pe =          13, dst_pe =           1, direction = 01,  hop count = 000111, packet = 47d12 at time 182ns
src_pe =          15, dst_pe =           3, direction = 01,  hop count = 000111, packet = 47f32 at time 184ns
src_pe =          12, dst_pe =           1, direction = 11,  hop count = 001111, packet = cfc12 at time 184ns
src_pe =           8, dst_pe =           7, direction = 11,  hop count = 111001, packet = f9872 at time 184ns
src_pe =           5, dst_pe =          12, direction = 00,  hop count = 001011, packet = 0b5c2 at time 184ns
src_pe =           7, dst_pe =           8, direction = 00,  hop count = 111001, packet = 39782 at time 186ns
src_pe =          11, dst_pe =           7, direction = 01,  hop count = 000001, packet = 41b72 at time 186ns
src_pe =          10, dst_pe =           8, direction = 00,  hop count = 011000, packet = 18a82 at time 186ns
src_pe =          14, dst_pe =           4, direction = 01,  hop count = 011011, packet = 5be42 at time 186ns
src_pe =          13, dst_pe =           2, direction = 11,  hop count = 001111, packet = cfd22 at time 186ns
src_pe =           4, dst_pe =           8, direction = 00,  hop count = 000001, packet = 01482 at time 188ns
src_pe =           9, dst_pe =          10, direction = 10,  hop count = 001000, packet = 889a2 at time 188ns
src_pe =           2, dst_pe =           4, direction = 00,  hop count = 011001, packet = 19242 at time 188ns
src_pe =           3, dst_pe =           4, direction = 00,  hop count = 111001, packet = 39342 at time 188ns
src_pe =          12, dst_pe =           2, direction = 11,  hop count = 011111, packet = dfc22 at time 188ns
src_pe =           8, dst_pe =           9, direction = 10,  hop count = 001000, packet = 88892 at time 190ns
src_pe =          15, dst_pe =           4, direction = 01,  hop count = 111011, packet = 7bf42 at time 190ns
src_pe =           6, dst_pe =          11, direction = 10,  hop count = 001001, packet = 896b2 at time 190ns
src_pe =           1, dst_pe =           5, direction = 00,  hop count = 000001, packet = 01152 at time 190ns
src_pe =           0, dst_pe =           5, direction = 10,  hop count = 001001, packet = 89052 at time 190ns
src_pe =          10, dst_pe =           9, direction = 00,  hop count = 001000, packet = 08a92 at time 190ns
src_pe =          14, dst_pe =           5, direction = 01,  hop count = 001011, packet = 4be52 at time 190ns
src_pe =          13, dst_pe =           3, direction = 11,  hop count = 011111, packet = dfd32 at time 190ns
src_pe =           7, dst_pe =           9, direction = 00,  hop count = 011001, packet = 19792 at time 192ns
src_pe =          11, dst_pe =           8, direction = 00,  hop count = 111000, packet = 38b82 at time 192ns
src_pe =           5, dst_pe =          13, direction = 00,  hop count = 000011, packet = 035d2 at time 192ns
src_pe =           9, dst_pe =          11, direction = 10,  hop count = 011000, packet = 989b2 at time 192ns
